date,store_id,model_id,units_sold,selling_price,revenue
2025-10-26,S09,P056,4,146173,584692
2025-10-26,S09,P059,4,132723,530892
2025-10-26,S09,P053,4,78449,313796
2025-10-26,S09,P024,28,26314,736792
2025-10-26,S09,P004,27,9027,243729
2025-10-26,S09,P040,30,20298,608940
2025-10-26,S09,P047,10,54136,541360
2025-10-26,S09,P039,23,25858,594734
2025-10-26,S09,P041,11,60034,660374
2025-10-26,S09,P045,9,50412,453708
2025-10-26,S09,P048,10,67839,678390
2025-10-26,S09,P016,30,14265,427950
2025-10-26,S09,P010,23,14758,339434
2025-10-26,S09,P013,32,14412,461184
2025-10-26,S09,P055,3,106142,318426
2025-10-26,S09,P020,22,14255,313610
2025-10-26,S09,P007,27,8784,237168
2025-10-26,S09,P034,22,24060,529320
2025-10-26,S09,P037,23,26798,616354
2025-10-26,S09,P049,7,44927,314489
2025-10-26,S09,P027,22,27330,601260
2025-10-26,S09,P043,9,52204,469836
2025-10-26,S09,P008,25,6271,156775
2025-10-26,S09,P019,23,8064,185472
2025-10-26,S09,P003,14,7154,100156
2025-10-26,S09,P035,24,26927,646248
2025-10-26,S09,P009,31,9061,280891
2025-10-26,S09,P005,31,6752,209312
2025-10-26,S09,P017,22,8394,184668
2025-10-26,S09,P033,29,26693,774097
2025-10-26,S09,P025,27,21573,582471
2025-10-26,S09,P023,10,24663,246630
2025-10-26,S09,P051,10,61101,611010
2025-10-26,S09,P028,28,16173,452844
2025-10-26,S09,P031,23,24755,569365
2025-10-26,S09,P036,22,20355,447810
2025-10-26,S09,P060,4,107526,430104
2025-10-26,S09,P054,4,101024,404096
2025-10-26,S09,P002,25,11544,288600
2025-10-26,S09,P018,25,14913,372825
2025-10-26,S09,P046,8,38193,305544
2025-10-26,S09,P022,26,27186,706836
2025-10-26,S09,P032,23,20596,473708
2025-10-26,S09,P030,27,15685,423495
2025-10-26,S09,P026,27,20310,548370
2025-10-26,S09,P057,5,147562,737810
2025-10-26,S09,P001,26,14634,380484
2025-10-26,S09,P052,10,57176,571760
2025-10-26,S09,P021,28,23957,670796
2025-10-26,S09,P058,4,112806,451224
2025-10-26,S09,P015,22,11088,243936
2025-10-26,S09,P042,10,69386,693860
2025-10-26,S09,P044,9,65718,591462
2025-10-26,S09,P006,25,11014,275350
2025-10-26,S09,P011,27,12047,325269
2025-10-26,S10,P014,24,10206,244944
2025-10-26,S10,P038,28,20282,567896
2025-10-26,S10,P050,9,47926,431334
2025-10-26,S10,P029,23,27143,624289
2025-10-26,S10,P012,29,10340,299860
2025-10-26,S10,P056,4,146173,584692
2025-10-26,S10,P059,4,132723,530892
2025-10-26,S10,P053,5,78449,392245
2025-10-26,S10,P024,27,26314,710478
2025-10-26,S10,P004,28,9027,252756
2025-10-26,S10,P040,27,20298,548046
2025-10-26,S10,P047,10,54136,541360
2025-10-26,S10,P039,30,25858,775740
2025-10-26,S10,P041,8,60034,480272
2025-10-26,S10,P045,7,50412,352884
2025-10-26,S10,P048,8,67839,542712
2025-10-26,S10,P016,28,14265,399420
2025-10-26,S10,P010,22,14758,324676
2025-10-26,S10,P013,31,14412,446772
2025-10-26,S10,P055,2,106142,212284
2025-10-26,S10,P020,22,14255,313610
2025-10-26,S10,P007,23,8784,202032
2025-10-26,S10,P034,20,24060,481200
2025-10-26,S10,P037,26,26798,696748
2025-10-26,S10,P049,7,44927,314489
2025-10-26,S10,P027,28,27330,765240
2025-10-26,S10,P043,10,52204,522040
2025-10-26,S10,P008,31,6271,194401
2025-10-26,S10,P019,31,8064,249984
2025-10-26,S10,P003,15,7154,107310
2025-10-26,S10,P035,30,26927,807810
2025-10-26,S10,P009,25,9061,226525
2025-10-26,S10,P005,28,6752,189056
2025-10-26,S10,P017,31,8394,260214
2025-10-26,S10,P033,21,26693,560553
2025-10-26,S10,P025,24,21573,517752
2025-10-26,S10,P023,10,24663,246630
2025-10-26,S10,P051,9,61101,549909
2025-10-26,S10,P028,26,16173,420498
2025-10-26,S10,P031,29,24755,717895
2025-10-26,S10,P036,21,20355,427455
2025-10-26,S10,P060,5,107526,537630
2025-10-26,S10,P054,4,101024,404096
2025-10-26,S10,P002,25,11544,288600
2025-10-26,S10,P018,25,14913,372825
2025-10-26,S10,P046,10,38193,381930
2025-10-26,S10,P022,28,27186,761208
2025-10-26,S10,P032,30,20596,617880
2025-10-26,S10,P030,25,15685,392125
2025-10-26,S10,P026,27,20310,548370
2025-10-26,S10,P057,4,147562,590248
2025-10-26,S10,P001,26,14634,380484
2025-10-26,S10,P052,7,57176,400232
2025-10-26,S10,P021,28,23957,670796
2025-10-26,S10,P058,4,112806,451224
2025-10-26,S10,P015,27,11088,299376
2025-10-26,S10,P042,8,69386,555088
2025-10-26,S10,P044,9,65718,591462
2025-10-26,S10,P006,22,11014,242308
2025-10-26,S10,P011,30,12047,361410
2025-10-26,S11,P014,36,10206,367416
2025-10-26,S11,P038,23,20282,466486
2025-10-26,S11,P050,6,47926,287556
2025-10-26,S11,P029,16,27143,434288
2025-10-26,S11,P012,39,10340,403260
2025-10-26,S11,P056,3,146173,438519
2025-10-26,S11,P059,3,132723,398169
2025-10-26,S11,P053,3,78449,235347
2025-10-26,S11,P024,16,26314,421024
2025-10-26,S11,P004,33,9027,297891
2025-10-26,S11,P040,20,20298,405960
2025-10-26,S11,P047,7,54136,378952
2025-10-26,S11,P039,23,25858,594734
2025-10-26,S11,P041,7,60034,420238
2025-10-26,S11,P045,6,50412,302472
2025-10-26,S11,P048,7,67839,474873
2025-10-26,S11,P016,36,14265,513540
2025-10-26,S11,P010,40,14758,590320
2025-10-26,S11,P013,29,14412,417948
2025-10-26,S11,P055,2,106142,212284
2025-10-26,S11,P020,32,14255,456160
2025-10-26,S11,P007,29,8784,254736
2025-10-26,S11,P034,18,24060,433080
2025-10-26,S11,P037,17,26798,455566
2025-10-26,S11,P049,6,44927,269562
2025-10-26,S11,P027,21,27330,573930
2025-10-26,S11,P043,7,52204,365428
2025-10-26,S11,P008,34,6271,213214
2025-10-26,S11,P019,40,8064,322560
2025-10-26,S11,P003,19,7154,135926
2025-10-26,S11,P035,22,26927,592394
2025-10-26,S11,P009,38,9061,344318
2025-10-26,S11,P005,39,6752,263328
2025-10-26,S11,P017,34,8394,285396
2025-10-26,S11,P033,20,26693,533860
2025-10-26,S11,P025,24,21573,517752
2025-10-26,S11,P023,9,24663,221967
2025-10-26,S11,P051,6,61101,366606
2025-10-26,S11,P028,21,16173,339633
2025-10-26,S11,P031,22,24755,544610
2025-10-26,S11,P036,22,20355,447810
2025-10-26,S11,P060,3,107526,322578
2025-10-26,S11,P054,4,101024,404096
2025-10-26,S11,P002,39,11544,450216
2025-10-26,S11,P018,34,14913,507042
2025-10-26,S11,P046,6,38193,229158
2025-10-26,S11,P022,19,27186,516534
2025-10-26,S11,P032,16,20596,329536
2025-10-26,S11,P030,22,15685,345070
2025-10-26,S11,P026,22,20310,446820
2025-10-26,S11,P057,3,147562,442686
2025-10-26,S11,P001,41,14634,599994
2025-10-26,S11,P052,7,57176,400232
2025-10-26,S11,P021,21,23957,503097
2025-10-26,S11,P058,2,112806,225612
2025-10-26,S11,P015,33,11088,365904
2025-10-26,S11,P042,6,69386,416316
2025-10-26,S11,P044,6,65718,394308
2025-10-26,S11,P006,32,11014,352448
2025-10-26,S11,P011,41,12047,493927
2025-10-26,S12,P014,34,10206,347004
2025-10-26,S12,P038,16,20282,324512
2025-10-26,S12,P050,7,47926,335482
2025-10-26,S12,P029,19,27143,515717
2025-10-26,S12,P012,34,10340,351560
2025-10-26,S12,P056,3,146173,438519
2025-10-26,S12,P059,3,132723,398169
2025-10-26,S12,P053,4,78449,313796
2025-10-26,S12,P024,21,26314,552594
2025-10-26,S12,P004,42,9027,379134
2025-10-26,S12,P040,19,20298,385662
2025-10-26,S12,P047,6,54136,324816
2025-10-26,S12,P039,23,25858,594734
2025-10-26,S12,P041,6,60034,360204
2025-10-26,S12,P045,5,50412,252060
2025-10-26,S12,P048,6,67839,407034
2025-10-26,S12,P016,40,14265,570600
2025-10-26,S12,P010,36,14758,531288
2025-10-26,S12,P013,39,14412,562068
2025-10-26,S12,P055,2,106142,212284
2025-10-26,S12,P020,35,14255,498925
2025-10-26,S12,P007,32,8784,281088
2025-10-26,S12,P034,17,24060,409020
2025-10-26,S12,P037,19,26798,509162
2025-10-26,S12,P049,7,44927,314489
2025-10-26,S12,P027,20,27330,546600
2025-10-26,S12,P043,7,52204,365428
2025-10-26,S12,P008,32,6271,200672
2025-10-26,S12,P019,38,8064,306432
2025-10-26,S12,P003,18,7154,128772
2025-10-26,S12,P035,19,26927,511613
2025-10-26,S12,P009,35,9061,317135
2025-10-26,S12,P005,31,6752,209312
2025-10-26,S12,P017,37,8394,310578
2025-10-26,S12,P033,17,26693,453781
2025-10-26,S12,P025,22,21573,474606
2025-10-26,S12,P023,10,24663,246630
2025-10-26,S12,P051,5,61101,305505
2025-10-26,S12,P028,21,16173,339633
2025-10-26,S12,P031,23,24755,569365
2025-10-26,S12,P036,18,20355,366390
2025-10-26,S12,P060,2,107526,215052
2025-10-26,S12,P054,3,101024,303072
2025-10-26,S12,P002,43,11544,496392
2025-10-26,S12,P018,31,14913,462303
2025-10-26,S12,P046,7,38193,267351
2025-10-26,S12,P022,17,27186,462162
2025-10-26,S12,P032,17,20596,350132
2025-10-26,S12,P030,17,15685,266645
2025-10-26,S12,P026,20,20310,406200
2025-10-26,S12,P057,3,147562,442686
2025-10-26,S12,P001,40,14634,585360
2025-10-26,S12,P052,7,57176,400232
2025-10-26,S12,P021,18,23957,431226
2025-10-26,S12,P058,3,112806,338418
2025-10-26,S12,P015,33,11088,365904
2025-10-26,S12,P042,6,69386,416316
2025-10-26,S12,P044,6,65718,394308
2025-10-26,S12,P006,34,11014,374476
2025-10-26,S12,P011,32,12047,385504
2025-10-26,S13,P014,28,10206,285768
2025-10-26,S13,P038,27,20282,547614
2025-10-26,S13,P050,7,47926,335482
2025-10-26,S13,P029,26,27143,705718
2025-10-26,S13,P012,27,10340,279180
2025-10-26,S13,P056,4,146173,584692
2025-10-26,S13,P059,4,132723,530892
2025-10-26,S13,P053,4,78449,313796
2025-10-26,S13,P024,24,26314,631536
2025-10-26,S13,P004,30,9027,270810
2025-10-26,S13,P040,24,20298,487152
2025-10-26,S13,P047,10,54136,541360
2025-10-26,S13,P039,26,25858,672308
2025-10-26,S13,P041,9,60034,540306
2025-10-26,S13,P045,10,50412,504120
2025-10-26,S13,P048,8,67839,542712
2025-10-26,S13,P016,23,14265,328095
2025-10-26,S13,P010,29,14758,427982
2025-10-26,S13,P013,24,14412,345888
2025-10-26,S13,P055,2,106142,212284
2025-10-26,S13,P020,22,14255,313610
2025-10-26,S13,P007,26,8784,228384
2025-10-26,S13,P034,27,24060,649620
2025-10-26,S13,P037,23,26798,616354
2025-10-26,S13,P049,11,44927,494197
2025-10-26,S13,P027,21,27330,573930
2025-10-26,S13,P043,10,52204,522040
2025-10-26,S13,P008,22,6271,137962
2025-10-26,S13,P019,22,8064,177408
2025-10-26,S13,P003,11,7154,78694
2025-10-26,S13,P035,24,26927,646248
2025-10-26,S13,P009,26,9061,235586
2025-10-26,S13,P005,29,6752,195808
2025-10-26,S13,P017,24,8394,201456
2025-10-26,S13,P033,29,26693,774097
2025-10-26,S13,P025,26,21573,560898
2025-10-26,S13,P023,12,24663,295956
2025-10-26,S13,P051,8,61101,488808
2025-10-26,S13,P028,22,16173,355806
2025-10-26,S13,P031,25,24755,618875
2025-10-26,S13,P036,30,20355,610650
2025-10-26,S13,P060,4,107526,430104
2025-10-26,S13,P054,5,101024,505120
2025-10-26,S13,P002,30,11544,346320
2025-10-26,S13,P018,28,14913,417564
2025-10-26,S13,P046,8,38193,305544
2025-10-26,S13,P022,21,27186,570906
2025-10-26,S13,P032,22,20596,453112
2025-10-26,S13,P030,22,15685,345070
2025-10-26,S13,P026,30,20310,609300
2025-10-26,S13,P057,4,147562,590248
2025-10-26,S13,P001,24,14634,351216
2025-10-26,S13,P052,10,57176,571760
2025-10-26,S13,P021,23,23957,551011
2025-10-26,S13,P058,4,112806,451224
2025-10-26,S13,P015,21,11088,232848
2025-10-26,S13,P042,9,69386,624474
2025-10-26,S13,P044,9,65718,591462
2025-10-26,S13,P006,26,11014,286364
2025-10-26,S13,P011,23,12047,277081
2025-10-26,S14,P014,43,10206,438858
2025-10-26,S14,P038,22,20282,446204
2025-10-26,S14,P050,5,47926,239630
2025-10-26,S14,P029,21,27143,570003
2025-10-26,S14,P012,32,10340,330880
2025-10-26,S14,P056,2,146173,292346
2025-10-26,S14,P059,3,132723,398169
2025-10-26,S14,P053,3,78449,235347
2025-10-26,S14,P024,16,26314,421024
2025-10-26,S14,P004,41,9027,370107
2025-10-26,S14,P040,18,20298,365364
2025-10-26,S14,P047,7,54136,378952
2025-10-26,S14,P039,22,25858,568876
2025-10-26,S14,P041,6,60034,360204
2025-10-26,S14,P045,6,50412,302472
2025-10-26,S14,P048,5,67839,339195
2025-10-26,S14,P016,38,14265,542070
2025-10-26,S14,P010,29,14758,427982
2025-10-26,S14,P013,31,14412,446772
2025-10-26,S14,P055,1,106142,106142
2025-10-26,S14,P020,35,14255,498925
2025-10-26,S14,P007,35,8784,307440
2025-10-26,S14,P034,18,24060,433080
2025-10-26,S14,P037,21,26798,562758
2025-10-26,S14,P049,7,44927,314489
2025-10-26,S14,P027,21,27330,573930
2025-10-26,S14,P043,7,52204,365428
2025-10-26,S14,P008,29,6271,181859
2025-10-26,S14,P019,41,8064,330624
2025-10-26,S14,P003,17,7154,121618
2025-10-26,S14,P035,24,26927,646248
2025-10-26,S14,P009,33,9061,299013
2025-10-26,S14,P005,42,6752,283584
2025-10-26,S14,P017,43,8394,360942
2025-10-26,S14,P033,22,26693,587246
2025-10-26,S14,P025,21,21573,453033
2025-10-26,S14,P023,8,24663,197304
2025-10-26,S14,P051,5,61101,305505
2025-10-26,S14,P028,20,16173,323460
2025-10-26,S14,P031,17,24755,420835
2025-10-26,S14,P036,21,20355,427455
2025-10-26,S14,P060,3,107526,322578
2025-10-26,S14,P054,3,101024,303072
2025-10-26,S14,P002,35,11544,404040
2025-10-26,S14,P018,38,14913,566694
2025-10-26,S14,P046,6,38193,229158
2025-10-26,S14,P022,21,27186,570906
2025-10-26,S14,P032,20,20596,411920
2025-10-26,S14,P030,22,15685,345070
2025-10-26,S14,P026,22,20310,446820
2025-10-26,S14,P057,3,147562,442686
2025-10-26,S14,P001,36,14634,526824
2025-10-26,S14,P052,6,57176,343056
2025-10-26,S14,P021,20,23957,479140
2025-10-26,S14,P058,3,112806,338418
2025-10-26,S14,P015,42,11088,465696
2025-10-26,S14,P042,5,69386,346930
2025-10-26,S14,P044,8,65718,525744
2025-10-26,S14,P006,32,11014,352448
2025-10-26,S14,P011,43,12047,518021
2025-10-26,S15,P014,28,10206,285768
2025-10-26,S15,P038,26,20282,527332
2025-10-26,S15,P050,8,47926,383408
2025-10-26,S15,P029,30,27143,814290
2025-10-26,S15,P012,22,10340,227480
2025-10-26,S15,P056,4,146173,584692
2025-10-26,S15,P059,4,132723,530892
2025-10-26,S15,P053,4,78449,313796
2025-10-26,S15,P024,21,26314,552594
2025-10-26,S15,P004,26,9027,234702
2025-10-26,S15,P040,30,20298,608940
2025-10-26,S15,P047,7,54136,378952
2025-10-26,S15,P039,22,25858,568876
2025-10-26,S15,P041,9,60034,540306
2025-10-26,S15,P045,10,50412,504120
2025-10-26,S15,P048,9,67839,610551
2025-10-26,S15,P016,24,14265,342360
2025-10-26,S15,P010,31,14758,457498
2025-10-26,S15,P013,27,14412,389124
2025-10-26,S15,P055,2,106142,212284
2025-10-26,S15,P020,31,14255,441905
2025-10-26,S15,P007,25,8784,219600
2025-10-26,S15,P034,24,24060,577440
2025-10-26,S15,P037,24,26798,643152
2025-10-26,S15,P049,8,44927,359416
2025-10-26,S15,P027,21,27330,573930
2025-10-26,S15,P043,9,52204,469836
2025-10-26,S15,P008,30,6271,188130
2025-10-26,S15,P019,27,8064,217728
2025-10-26,S15,P003,12,7154,85848
2025-10-26,S15,P035,27,26927,727029
2025-10-26,S15,P009,24,9061,217464
2025-10-26,S15,P005,30,6752,202560
2025-10-26,S15,P017,22,8394,184668
2025-10-26,S15,P033,25,26693,667325
2025-10-26,S15,P025,29,21573,625617
2025-10-26,S15,P023,14,24663,345282
2025-10-26,S15,P051,10,61101,611010
2025-10-26,S15,P028,29,16173,469017
2025-10-26,S15,P031,25,24755,618875
2025-10-26,S15,P036,29,20355,590295
2025-10-26,S15,P060,4,107526,430104
2025-10-26,S15,P054,3,101024,303072
2025-10-26,S15,P002,25,11544,288600
2025-10-26,S15,P018,31,14913,462303
2025-10-26,S15,P046,10,38193,381930
2025-10-26,S15,P022,29,27186,788394
2025-10-26,S15,P032,26,20596,535496
2025-10-26,S15,P030,24,15685,376440
2025-10-26,S15,P026,27,20310,548370
2025-10-26,S15,P057,4,147562,590248
2025-10-26,S15,P001,29,14634,424386
2025-10-26,S15,P052,7,57176,400232
2025-10-26,S15,P021,28,23957,670796
2025-10-26,S15,P058,5,112806,564030
2025-10-26,S15,P015,25,11088,277200
2025-10-26,S15,P042,10,69386,693860
2025-10-26,S15,P044,10,65718,657180
2025-10-26,S15,P006,26,11014,286364
2025-10-26,S15,P011,28,12047,337316
2025-10-26,S16,P014,39,10206,398034
2025-10-26,S16,P038,20,20282,405640
2025-10-26,S16,P050,7,47926,335482
2025-10-26,S16,P029,18,27143,488574
2025-10-26,S16,P012,40,10340,413600
2025-10-26,S16,P056,3,146173,438519
2025-10-26,S16,P059,3,132723,398169
2025-10-26,S16,P053,3,78449,235347
2025-10-26,S16,P024,22,26314,578908
2025-10-26,S16,P004,30,9027,270810
2025-10-26,S16,P040,17,20298,345066
2025-10-26,S16,P047,6,54136,324816
2025-10-26,S16,P039,18,25858,465444
2025-10-26,S16,P041,6,60034,360204
2025-10-26,S16,P045,7,50412,352884
2025-10-26,S16,P048,6,67839,407034
2025-10-26,S16,P016,41,14265,584865
2025-10-26,S16,P010,37,14758,546046
2025-10-26,S16,P013,38,14412,547656
2025-10-26,S16,P055,1,106142,106142
2025-10-26,S16,P020,30,14255,427650
2025-10-26,S16,P007,35,8784,307440
2025-10-26,S16,P034,18,24060,433080
2025-10-26,S16,P037,23,26798,616354
2025-10-26,S16,P049,5,44927,224635
2025-10-26,S16,P027,18,27330,491940
2025-10-26,S16,P043,7,52204,365428
2025-10-26,S16,P008,41,6271,257111
2025-10-26,S16,P019,30,8064,241920
2025-10-26,S16,P003,20,7154,143080
2025-10-26,S16,P035,16,26927,430832
2025-10-26,S16,P009,33,9061,299013
2025-10-26,S16,P005,41,6752,276832
2025-10-26,S16,P017,37,8394,310578
2025-10-26,S16,P033,18,26693,480474
2025-10-26,S16,P025,23,21573,496179
2025-10-26,S16,P023,9,24663,221967
2025-10-26,S16,P051,7,61101,427707
2025-10-26,S16,P028,22,16173,355806
2025-10-26,S16,P031,20,24755,495100
2025-10-26,S16,P036,17,20355,346035
2025-10-26,S16,P060,3,107526,322578
2025-10-26,S16,P054,3,101024,303072
2025-10-26,S16,P002,33,11544,380952
2025-10-26,S16,P018,43,14913,641259
2025-10-26,S16,P046,7,38193,267351
2025-10-26,S16,P022,17,27186,462162
2025-10-26,S16,P032,20,20596,411920
2025-10-26,S16,P030,18,15685,282330
2025-10-26,S16,P026,21,20310,426510
2025-10-26,S16,P057,3,147562,442686
2025-10-26,S16,P001,42,14634,614628
2025-10-26,S16,P052,6,57176,343056
2025-10-26,S16,P021,23,23957,551011
2025-10-26,S16,P058,2,112806,225612
2025-10-26,S16,P015,41,11088,454608
2025-10-26,S16,P042,5,69386,346930
2025-10-26,S16,P044,6,65718,394308
2025-10-26,S16,P006,32,11014,352448
2025-10-26,S16,P011,33,12047,397551
2025-10-26,S17,P014,41,10206,418446
2025-10-26,S17,P038,21,20282,425922
2025-10-26,S17,P050,5,47926,239630
2025-10-26,S17,P029,16,27143,434288
2025-10-26,S17,P012,38,10340,392920
2025-10-26,S17,P056,3,146173,438519
2025-10-26,S17,P059,3,132723,398169
2025-10-26,S17,P053,3,78449,235347
2025-10-26,S17,P024,17,26314,447338
2025-10-26,S17,P004,34,9027,306918
2025-10-26,S17,P040,22,20298,446556
2025-10-26,S17,P047,5,54136,270680
2025-10-26,S17,P039,20,25858,517160
2025-10-26,S17,P041,6,60034,360204
2025-10-26,S17,P045,7,50412,352884
2025-10-26,S17,P048,6,67839,407034
2025-10-26,S17,P016,42,14265,599130
2025-10-26,S17,P010,38,14758,560804
2025-10-26,S17,P013,34,14412,490008
2025-10-26,S17,P055,2,106142,212284
2025-10-26,S17,P020,35,14255,498925
2025-10-26,S17,P007,34,8784,298656
2025-10-26,S17,P034,17,24060,409020
2025-10-26,S17,P037,16,26798,428768
2025-10-26,S17,P049,7,44927,314489
2025-10-26,S17,P027,16,27330,437280
2025-10-26,S17,P043,7,52204,365428
2025-10-26,S17,P008,40,6271,250840
2025-10-26,S17,P019,39,8064,314496
2025-10-26,S17,P003,20,7154,143080
2025-10-26,S17,P035,19,26927,511613
2025-10-26,S17,P009,30,9061,271830
2025-10-26,S17,P005,39,6752,263328
2025-10-26,S17,P017,30,8394,251820
2025-10-26,S17,P033,23,26693,613939
2025-10-26,S17,P025,23,21573,496179
2025-10-26,S17,P023,12,24663,295956
2025-10-26,S17,P051,6,61101,366606
2025-10-26,S17,P028,18,16173,291114
2025-10-26,S17,P031,16,24755,396080
2025-10-26,S17,P036,16,20355,325680
2025-10-26,S17,P060,3,107526,322578
2025-10-26,S17,P054,3,101024,303072
2025-10-26,S17,P002,36,11544,415584
2025-10-26,S17,P018,36,14913,536868
2025-10-26,S17,P046,6,38193,229158
2025-10-26,S17,P022,22,27186,598092
2025-10-26,S17,P032,18,20596,370728
2025-10-26,S17,P030,23,15685,360755
2025-10-26,S17,P026,20,20310,406200
2025-10-26,S17,P057,2,147562,295124
2025-10-26,S17,P001,36,14634,526824
2025-10-26,S17,P052,7,57176,400232
2025-10-26,S17,P021,20,23957,479140
2025-10-26,S17,P058,3,112806,338418
2025-10-26,S17,P015,38,11088,421344
2025-10-26,S17,P042,5,69386,346930
2025-10-26,S17,P044,6,65718,394308
2025-10-26,S17,P006,33,11014,363462
2025-10-26,S17,P011,31,12047,373457
2025-10-26,S18,P014,36,10206,367416
2025-10-26,S18,P038,17,20282,344794
2025-10-26,S18,P050,6,47926,287556
2025-10-26,S18,P029,20,27143,542860
2025-10-26,S18,P012,34,10340,351560
2025-10-26,S18,P056,3,146173,438519
2025-10-26,S18,P059,4,132723,530892
2025-10-26,S18,P053,3,78449,235347
2025-10-26,S18,P024,24,26314,631536
2025-10-26,S18,P004,30,9027,270810
2025-10-26,S18,P040,20,20298,405960
2025-10-26,S18,P047,7,54136,378952
2025-10-26,S18,P039,19,25858,491302
2025-10-26,S18,P041,6,60034,360204
2025-10-26,S18,P045,7,50412,352884
2025-10-26,S18,P048,6,67839,407034
2025-10-26,S18,P016,36,14265,513540
2025-10-26,S18,P010,31,14758,457498
2025-10-26,S18,P013,35,14412,504420
2025-10-26,S18,P055,1,106142,106142
2025-10-26,S18,P020,34,14255,484670
2025-10-26,S18,P007,41,8784,360144
2025-10-26,S18,P034,23,24060,553380
2025-10-26,S18,P037,23,26798,616354
2025-10-26,S18,P049,7,44927,314489
2025-10-26,S18,P027,23,27330,628590
2025-10-26,S18,P043,6,52204,313224
